terminal_level,known_density,fitted_density
2.045428723681112388e+03,3.214961141922476089e-16,0.000000000000000000e+00
2.046005893398490571e+03,3.263327739846777506e-16,0.000000000000000000e+00
2.046583063115868526e+03,3.312394846935795819e-16,0.000000000000000000e+00
2.047160232833246710e+03,3.362172205520217637e-16,0.000000000000000000e+00
2.047737402550624893e+03,3.412669687644029979e-16,0.000000000000000000e+00
2.048314572268003303e+03,3.463897296712173621e-16,0.000000000000000000e+00
2.048891741985381486e+03,3.515865169157978604e-16,0.000000000000000000e+00
2.049468911702759215e+03,3.568583576130481010e-16,0.000000000000000000e+00
2.050046081420137398e+03,3.622062925202298446e-16,0.000000000000000000e+00
2.050623251137515581e+03,3.676313762098155920e-16,0.000000000000000000e+00
2.051200420854893764e+03,3.731346772443789487e-16,0.000000000000000000e+00
2.051777590572271947e+03,3.787172783536328601e-16,0.000000000000000000e+00
2.052354760289650130e+03,3.843802766135667585e-16,0.000000000000000000e+00
2.052931930007028313e+03,3.901247836277528320e-16,0.000000000000000000e+00
2.053509099724406497e+03,3.959519257108228434e-16,0.000000000000000000e+00
2.054086269441784680e+03,4.018628440741252626e-16,0.000000000000000000e+00
2.054663439159162863e+03,4.078586950136410058e-16,0.000000000000000000e+00
2.055240608876541046e+03,4.139406501001390964e-16,0.000000000000000000e+00
2.055817778593919229e+03,4.201098963715663802e-16,0.000000000000000000e+00
2.056394948311297412e+03,4.263676365278291644e-16,0.000000000000000000e+00
2.056972118028675595e+03,4.327150891277887469e-16,0.000000000000000000e+00
2.057549287746053778e+03,4.391534887887311078e-16,0.000000000000000000e+00
2.058126457463431962e+03,4.456840863880942727e-16,0.000000000000000000e+00
2.058703627180810145e+03,4.523081492677212134e-16,0.000000000000000000e+00
2.059280796898188328e+03,4.590269614404512776e-16,0.000000000000000000e+00
2.059857966615566511e+03,4.658418237992291207e-16,0.000000000000000000e+00
2.060435136332944694e+03,4.727540543286740448e-16,0.000000000000000000e+00
2.061012306050322877e+03,4.797649883192121503e-16,0.000000000000000000e+00
2.061589475767700606e+03,4.868759785836653939e-16,0.000000000000000000e+00
2.062166645485078789e+03,4.940883956765357908e-16,0.000000000000000000e+00
2.062743815202456972e+03,5.014036281157732462e-16,0.000000000000000000e+00
2.063320984919835155e+03,5.088230826072534201e-16,0.000000000000000000e+00
2.063898154637213338e+03,5.163481842718880210e-16,0.000000000000000000e+00
2.064475324354591521e+03,5.239803768754527251e-16,0.000000000000000000e+00
2.065052494071969704e+03,5.317211230610894329e-16,0.000000000000000000e+00
2.065629663789347887e+03,5.395719045845882747e-16,0.000000000000000000e+00
2.066206833506726070e+03,5.475342225524776639e-16,0.000000000000000000e+00
2.066784003224104254e+03,5.556095976628817744e-16,0.000000000000000000e+00
2.067361172941482437e+03,5.637995704492567680e-16,0.000000000000000000e+00
2.067938342658860620e+03,5.721057015269643569e-16,0.000000000000000000e+00
2.068515512376238803e+03,5.805295718428178934e-16,0.000000000000000000e+00
2.069092682093616986e+03,5.890727829275175638e-16,0.000000000000000000e+00
2.069669851810995169e+03,5.977369571510611654e-16,0.000000000000000000e+00
2.070247021528373352e+03,6.065237379812026479e-16,0.000000000000000000e+00
2.070824191245751535e+03,6.154347902448941263e-16,0.000000000000000000e+00
2.071401360963129719e+03,6.244718003928762387e-16,0.000000000000000000e+00
2.071978530680507902e+03,6.336364767672922067e-16,0.000000000000000000e+00
2.072555700397886085e+03,6.429305498725063479e-16,0.000000000000000000e+00
2.073132870115264268e+03,6.523557726490723133e-16,0.000000000000000000e+00
2.073710039832641996e+03,6.619139207509344704e-16,0.000000000000000000e+00
2.074287209550020179e+03,6.716067928258431058e-16,0.000000000000000000e+00
2.074864379267398363e+03,6.814362107991197231e-16,0.000000000000000000e+00
2.075441548984776546e+03,6.914040201606367514e-16,0.000000000000000000e+00
2.076018718702154729e+03,7.015120902552747504e-16,0.000000000000000000e+00
2.076595888419532912e+03,7.117623145766826742e-16,0.000000000000000000e+00
2.077173058136911095e+03,7.221566110645119829e-16,0.000000000000000000e+00
2.077750227854289278e+03,7.326969224051176010e-16,0.000000000000000000e+00
2.078327397571667461e+03,7.433852163357583604e-16,0.000000000000000000e+00
2.078904567289045644e+03,7.542234859523417969e-16,0.000000000000000000e+00
2.079481737006423828e+03,7.652137500207664469e-16,0.000000000000000000e+00
2.080058906723802011e+03,7.763580532918863969e-16,0.000000000000000000e+00
2.080636076441180194e+03,7.876584668200802370e-16,0.000000000000000000e+00
2.081213246158558377e+03,7.991170882856801079e-16,0.000000000000000000e+00
2.081790415875936560e+03,8.107360423209412541e-16,0.000000000000000000e+00
2.082367585593314743e+03,8.225174808399857600e-16,0.000000000000000000e+00
2.082944755310692926e+03,8.344635833724245473e-16,0.000000000000000000e+00
2.083521925028071109e+03,8.465765574009623306e-16,0.000000000000000000e+00
2.084099094745449293e+03,8.588586387028471859e-16,0.000000000000000000e+00
2.084676264462827476e+03,8.713120916952649159e-16,0.000000000000000000e+00
2.085253434180205659e+03,8.839392097848276041e-16,0.000000000000000000e+00
2.085830603897583387e+03,8.967423157209368559e-16,0.000000000000000000e+00
2.086407773614962025e+03,9.097237619535124981e-16,0.000000000000000000e+00
2.086984943332339753e+03,9.228859309943848457e-16,0.000000000000000000e+00
2.087562113049717937e+03,9.362312357834436046e-16,0.000000000000000000e+00
2.088139282767096120e+03,9.497621200585262688e-16,0.000000000000000000e+00
2.088716452484474303e+03,9.634810587298120985e-16,0.000000000000000000e+00
2.089293622201852486e+03,9.773905582584761431e-16,0.000000000000000000e+00
2.089870791919230669e+03,9.914931570396853519e-16,0.000000000000000000e+00
2.090447961636608852e+03,1.005791425790057666e-15,0.000000000000000000e+00
2.091025131353987035e+03,1.020287967939467143e-15,0.000000000000000000e+00
2.091602301071365218e+03,1.034985420027464900e-15,0.000000000000000000e+00
2.092179470788743401e+03,1.049886452104204655e-15,0.000000000000000000e+00
2.092756640506121585e+03,1.064993768135952927e-15,0.000000000000000000e+00
2.093333810223499768e+03,1.080310106415273437e-15,0.000000000000000000e+00
2.093910979940877951e+03,1.095838239975892998e-15,0.000000000000000000e+00
2.094488149658256134e+03,1.111580977012356985e-15,0.000000000000000000e+00
2.095065319375634317e+03,1.127541161304405335e-15,0.000000000000000000e+00
2.095642489093012500e+03,1.143721672646365321e-15,0.000000000000000000e+00
2.096219658810390683e+03,1.160125427281191693e-15,0.000000000000000000e+00
2.096796828527768866e+03,1.176755378339779766e-15,0.000000000000000000e+00
2.097373998245147050e+03,1.193614516284994322e-15,0.000000000000000000e+00
2.097951167962524778e+03,1.210705869360954883e-15,0.000000000000000000e+00
2.098528337679903416e+03,1.228032504047472053e-15,0.000000000000000000e+00
2.099105507397281144e+03,1.245597525519379332e-15,0.000000000000000000e+00
2.099682677114659327e+03,1.263404078111487143e-15,0.000000000000000000e+00
2.100259846832037510e+03,1.281455345788516144e-15,0.000000000000000000e+00
2.100837016549415694e+03,1.299754552620533447e-15,0.000000000000000000e+00
2.101414186266793877e+03,1.318304963263729215e-15,0.000000000000000000e+00
2.101991355984172060e+03,1.337109883446693996e-15,0.000000000000000000e+00
2.102568525701550243e+03,1.356172660462158717e-15,0.000000000000000000e+00
2.103145695418928426e+03,1.375496683664312915e-15,0.000000000000000000e+00
2.103722865136306609e+03,1.395085384971919508e-15,0.000000000000000000e+00
2.104300034853684792e+03,1.414942239376812175e-15,0.000000000000000000e+00
2.104877204571062975e+03,1.435070765458485294e-15,0.000000000000000000e+00
2.105454374288441159e+03,1.455474525904227411e-15,0.000000000000000000e+00
2.106031544005819342e+03,1.476157128035379222e-15,0.000000000000000000e+00
2.106608713723197525e+03,1.497122224339290488e-15,0.000000000000000000e+00
2.107185883440575708e+03,1.518373513007470491e-15,0.000000000000000000e+00
2.107763053157953891e+03,1.539914738479746454e-15,0.000000000000000000e+00
2.108340222875332074e+03,1.561749691994504284e-15,0.000000000000000000e+00
2.108917392592710257e+03,1.583882212145233876e-15,0.000000000000000000e+00
2.109494562310088440e+03,1.606316185443243129e-15,0.000000000000000000e+00
2.110071732027466169e+03,1.629055546886707289e-15,0.000000000000000000e+00
2.110648901744844807e+03,1.652104280536291095e-15,0.000000000000000000e+00
2.111226071462222535e+03,1.675466420096839817e-15,7.732436516944906988e-19
2.111803241179600718e+03,1.699146049506165511e-15,7.732436516944906988e-19
2.112380410896978901e+03,1.723147303529926836e-15,7.732436516944906988e-19
2.112957580614357084e+03,1.747474368363429143e-15,7.732436516944906988e-19
2.113534750331735268e+03,1.772131482240130476e-15,7.732436516944906988e-19
2.114111920049113451e+03,1.797122936047021717e-15,7.732436516944906988e-19
2.114689089766491634e+03,1.822453073946733923e-15,7.732436516944906988e-19
2.115266259483869817e+03,1.848126294006771457e-15,7.732436516944906988e-19
2.115843429201248000e+03,1.874147048835614120e-15,7.732436516944906988e-19
2.116420598918626183e+03,1.900519846226161210e-15,7.732436516944906988e-19
2.116997768636004366e+03,1.927249249806048336e-15,7.732436516944906988e-19
2.117574938353382549e+03,1.954339879695565702e-15,7.732436516944906988e-19
2.118152108070760733e+03,1.981796413172534522e-15,7.732436516944906988e-19
2.118729277788138916e+03,2.009623585344896939e-15,7.732436516944906988e-19
2.119306447505517099e+03,2.037826189830679407e-15,7.732436516944906988e-19
2.119883617222895282e+03,2.066409079445480634e-15,7.732436516944906988e-19
2.120460786940273465e+03,2.095377166897703376e-15,7.732436516944906988e-19
2.121037956657651648e+03,2.124735425491367184e-15,7.732436516944906988e-19
2.121615126375029831e+03,2.154488889836885487e-15,7.732436516944906988e-19
2.122192296092407560e+03,2.184642656569600735e-15,7.732436516944906988e-19
2.122769465809786197e+03,2.215201885076455452e-15,7.732436516944906988e-19
2.123346635527163926e+03,2.246171798230338119e-15,7.732436516944906988e-19
2.123923805244542109e+03,2.277557683133173584e-15,7.732436516944906988e-19
2.124500974961920292e+03,2.309364891866605461e-15,7.732436516944906988e-19
2.125078144679298475e+03,2.341598842251409259e-15,7.732436516944906988e-19
2.125655314396676658e+03,2.374265018615158164e-15,7.732436516944906988e-19
2.126232484114054841e+03,2.407368972568194359e-15,7.732436516944906988e-19
2.126809653831433025e+03,2.440916323788628845e-15,7.732436516944906988e-19
2.127386823548811208e+03,2.474912760815409342e-15,7.732436516944906988e-19
2.127963993266189391e+03,2.509364041850609976e-15,7.732436516944906988e-19
2.128541162983567574e+03,2.544275995570345182e-15,7.732436516944906988e-19
2.129118332700945757e+03,2.579654521944651777e-15,7.732436516944906988e-19
2.129695502418323940e+03,2.615505593066249268e-15,7.732436516944906988e-19
2.130272672135702123e+03,2.651835253988717575e-15,7.732436516944906988e-19
2.130849841853080306e+03,2.688649623573668569e-15,7.732436516944906988e-19
2.131427011570458490e+03,2.725954895347218268e-15,7.732436516944906988e-19
2.132004181287836673e+03,2.763757338365913539e-15,7.732436516944906988e-19
2.132581351005214856e+03,2.802063298092168513e-15,7.732436516944906988e-19
2.133158520722593039e+03,2.840879197279213090e-15,7.732436516944906988e-19
2.133735690439971222e+03,2.880211536865914428e-15,7.732436516944906988e-19
2.134312860157348950e+03,2.920066896881046228e-15,7.732436516944906988e-19
2.134890029874727588e+03,2.960451937358028171e-15,7.732436516944906988e-19
2.135467199592105317e+03,3.001373399258768028e-15,7.732436516944906988e-19
2.136044369309483500e+03,3.042838105408704008e-15,7.732436516944906988e-19
2.136621539026861683e+03,3.084852961441097693e-15,7.732436516944906988e-19
2.137198708744239866e+03,3.127424956752121345e-15,7.732436516944906988e-19
2.137775878461618049e+03,3.170561165466201982e-15,7.732436516944906988e-19
2.138353048178996232e+03,3.214268747412081742e-15,7.732436516944906988e-19
2.138930217896374415e+03,3.258554949109133427e-15,7.732436516944906988e-19
2.139507387613752599e+03,3.303427104764686191e-15,7.732436516944906988e-19
2.140084557331130782e+03,3.348892637282259984e-15,7.732436516944906988e-19
2.140661727048508965e+03,3.394959059280421218e-15,7.732436516944906988e-19
2.141238896765887148e+03,3.441633974123062726e-15,7.732436516944906988e-19
2.141816066483265331e+03,3.488925076960603117e-15,7.732436516944906988e-19
2.142393236200643514e+03,3.536840155782541805e-15,7.732436516944906988e-19
2.142970405918021697e+03,3.585387092481672197e-15,7.732436516944906988e-19
2.143547575635399880e+03,3.634573863929323571e-15,7.732436516944906988e-19
2.144124745352778064e+03,3.684408543062734829e-15,7.732436516944906988e-19
2.144701915070156247e+03,3.734899299983749598e-15,7.732436516944906988e-19
2.145279084787534430e+03,3.786054403069955609e-15,7.732436516944906988e-19
2.145856254504912613e+03,3.837882220096993949e-15,7.732436516944906988e-19
2.146433424222290796e+03,3.890391219373994175e-15,7.732436516944906988e-19
2.147010593939668979e+03,3.943589970890313010e-15,7.732436516944906988e-19
2.147587763657046708e+03,3.997487147475234817e-15,7.732436516944906988e-19
2.148164933374424891e+03,4.052091525970046933e-15,7.732436516944906988e-19
2.148742103091803074e+03,4.107411988412512738e-15,7.732436516944906988e-19
2.149319272809181257e+03,4.163457523234281261e-15,7.732436516944906988e-19
2.149896442526559440e+03,4.220237226471152054e-15,7.732436516944906988e-19
2.150473612243937623e+03,4.277760302986498272e-15,7.732436516944906988e-19
2.151050781961315806e+03,4.336036067707242109e-15,7.732436516944906988e-19
2.151627951678693989e+03,4.395073946873974503e-15,7.732436516944906988e-19
2.152205121396072173e+03,4.454883479303624839e-15,7.732436516944906988e-19
2.152782291113450356e+03,4.515474317666330927e-15,7.732436516944906988e-19
2.153359460830828539e+03,4.576856229775549226e-15,7.732436516944906988e-19
2.153936630548206722e+03,4.639039099891932274e-15,7.732436516944906988e-19
2.154513800265584905e+03,4.702032930041835533e-15,7.732436516944906988e-19
2.155090969982963088e+03,4.765847841349040816e-15,7.732436516944906988e-19
2.155668139700341271e+03,4.830494075381016842e-15,7.732436516944906988e-19
2.156245309417719454e+03,4.895981995510052186e-15,7.732436516944906988e-19
2.156822479135097637e+03,4.962322088287910880e-15,7.732436516944906988e-19
2.157399648852475821e+03,5.029524964836166628e-15,7.732436516944906988e-19
2.157976818569854004e+03,5.097601362250698648e-15,7.732436516944906988e-19
2.158553988287232187e+03,5.166562145021227942e-15,7.732436516944906988e-19
2.159131158004610370e+03,5.236418306466094351e-15,7.732436516944906988e-19
2.159708327721988098e+03,5.307180970182414037e-15,7.732436516944906988e-19
2.160285497439366281e+03,5.378861391511490377e-15,7.732436516944906988e-19
2.160862667156744465e+03,5.451470959019382822e-15,7.732436516944906988e-19
2.161439836874122648e+03,5.525021195993998440e-15,7.732436516944906988e-19
2.162017006591500831e+03,5.599523761957290947e-15,7.732436516944906988e-19
2.162594176308879014e+03,5.674990454194240373e-15,7.732436516944906988e-19
2.163171346026257197e+03,5.751433209297105086e-15,7.732436516944906988e-19
2.163748515743635380e+03,5.828864104727105272e-15,7.732436516944906988e-19
2.164325685461013563e+03,5.907295360391380334e-15,7.732436516944906988e-19
2.164902855178391746e+03,5.986739340237931543e-15,7.732436516944906988e-19
2.165480024895769930e+03,6.067208553866239343e-15,7.732436516944906988e-19
2.166057194613148113e+03,6.148715658155652122e-15,7.732436516944906988e-19
2.166634364330526296e+03,6.231273458910679479e-15,7.732436516944906988e-19
2.167211534047904479e+03,6.314894912523510275e-15,7.732436516944906988e-19
2.167788703765282662e+03,6.399593127654379441e-15,7.732436516944906988e-19
2.168365873482660845e+03,6.485381366929180085e-15,7.732436516944906988e-19
